HSVLY,761.5,Highveld Steel and Vanadium Corporation Limited
HIHO,3.1,Highway Holdings Limited
HPGP,51.2,"Hiland Holdings GP, LP"
HLND,32.2,"Hiland Partners, LP"
HIMX,307.4,"Himax Technologies, Inc."
HIFS,53.2,Hingham Institution for Savings
HRSH,2.5,Hirsch International Corp.
HITT,897.1,Hittite Microwave Corporation
HOLI,123,"HLS Systems International, Ltd."
HLTH,1059.8,HLTH Corporation
HMNF,17.4,"HMN Financial, Inc."
HMSY,792.9,HMS Holdings Corp
HOKU,52.9,"Hoku Scientific, Inc."
HEPH,19.8,"Hollis-Eden Pharmaceuticals, Inc."
HOLL,31.6,Hollywood Media Corp.
HOLX,3348.9,"Hologic, Inc."
HBCP,87,"Home Bancorp, Inc."
HOMB,534.6,"Home BancShares, Inc."
HDIX,86.9,"Home Diagnostics, Inc."
HOME,186.1,"Home Federal Bancorp, Inc."
HMIN,303.1,Home Inns & Hotels Management Inc.
HCII,36.9,"Homeowners Choice, Inc."
HCIIW,0.7,"Homeowners Choice, Inc."
HOFT,82.4,Hooker Furniture Corporation
HFBC,35.8,"HopFed Bancorp, Inc."
HBNC,40.7,Horizon Bancorp (IN)
HRZB,56.7,Horizon Financial Corp.
ZINC,165.7,Horsehead Holding Corp.
HOTT,406.1,"Hot Topic, Inc."
HUSA,95,Houston American Energy Corporation
HWCC,164.3,Houston Wire & Cable Company
HOVNP,4.3,Hovnanian Enterprises Inc
HSNI,408.7,"HSN, Inc."
HSWI,20.4,"HSW International, Inc."
HUBG,981.3,"Hub Group, Inc."
HCBK,8319.1,"Hudson City Bancorp, Inc."
HHGP,85.7,"Hudson Highland Group, Inc."
HDSN,26.2,"Hudson Technologies, Inc."
HUGH,342.9,Hughes Communications Inc
HGSI,287.3,"Human Genome Sciences, Inc."
HBAN,2803.9,Huntington Bancshares Incorporated
HBANP,382.9,Huntington Bancshares Incorporated
HPCCP,34.5,"Huntington Preferred Capital, Inc."
HURC,77.1,"Hurco Companies, Inc."
HURN,1193.3,Huron Consulting Group Inc.
HRAY,41.3,"Hurray! Holding Co., Ltd."
HTCH,80,Hutchinson Technology Incorporated
HYGS,37.6,Hydrogenics Corporation
HYTM,21.4,"Hythiam, Inc."
IFLO,117.7,I-Flow Corporation
IMNY,11.8,"I-many, Inc."
IDSY,44.3,"I.D. Systems, Inc."
ITWO,139.4,"i2 Technologies, Inc."
IACI,2007.1,IAC/InterActiveCorp
IACIW,0.4,IAC/InterActiveCorp
IACIZ,34.6,IAC/InterActiveCorp
IBAS,100.4,"iBasis, Inc."
IBKC,763.2,IBERIABANK Corporation
ICAD,51.2,icad inc.
ICGN,25.3,"Icagen, Inc."
ICFI,365.6,"ICF International, Inc."
ICOG,173.8,ICO Global Communications Holdings Limited DE
ICOC,86.4,"ICO, Inc."
ICLR,1151.9,ICON plc
ICON,570,"Iconix Brand Group, Inc."
ICOP,1.2,"ICOP Digital, Inc."
ICOPW,0.1,"ICOP Digital, Inc."
ICTG,72.9,"ICT Group, Inc."
ICUI,476.1,"ICU Medical, Inc."
ICXT,269.9,"ICx Technologies, Inc."
IDIX,327.2,"Idenix Pharmaceuticals, Inc."
IDRA,179.4,"Idera Pharmaceuticals, Inc."
IDXX,2148.9,"IDEXX Laboratories, Inc."
IDMI,39.9,"IDM Pharma, Inc."
IGTE,352.5,iGATE Corporation
IGOI,22.3,"iGo, Inc"
IIVI,565.4,II-VI Incorporated
IKAN,36.3,"Ikanos Communications, Inc."
IKNX,11.5,Ikonics Corporation
ILMN,3223.4,"Illumina, Inc."
DISK,41.3,"Image Entertainment, Inc."
ISNS,25.2,"Image Sensing Systems, Inc."
IMAX,193.8,Imax Corporation
IMMR,164.3,Immersion Corporation
ICCC,4.8,ImmuCell Corporation
BLUD,1873.7,"Immucor, Inc."
IMGN,217.9,"ImmunoGen, Inc."
IMMU,127.7,"Immunomedics, Inc."
IPII,0.9,"Imperial Industries, Inc."
IPSU,171.6,Imperial Sugar Company
MAIL,21.7,IncrediMail Ltd.
INCY,368.3,Incyte Corporation
IFSB,5.4,Independence Federal Savings Bank
INDB,425.8,Independent Bank Corp.
IBCP,49.7,Independent Bank Corporation
IBCPO,25.8,Independent Bank Corporation
IDEV,243.5,Indevus Pharmaceuticals Inc.
INCB,40.3,Indiana Community Bancorp
IDSA,19.5,"Industrial Services of America, Inc."
NRGP,438.6,"Inergy Holdings, L.P."
NRGY,849.4,"Inergy, L.P."
INFN,840.6,Infinera Corporation
INFI,192.3,"Infinity Pharmaceuticals, Inc."
IPCC,669.1,Infinity Property and Casualty Corporation
INFS,32.1,InFocus Corporation
IUSA,269.8,infoGROUP Inc.
IFLG,13.3,"InfoLogix, Inc."
INFA,1203.9,Informatica Corporation
III,106.2,"Information Services Group, Inc."
IIIIU,11.3,"Information Services Group, Inc."
IIIIW,3.5,"Information Services Group, Inc."
IFON,3.8,InfoSonics Corp
INSP,261,"InfoSpace, Inc."
INFY,14066.3,Infosys Technologies Limited
IMKTA,225.5,"Ingles Markets, Incorporated"
INHX,11.3,"Inhibitex, Inc."
INWK,318,"InnerWorkings, Inc."
INOD,60.3,Innodata Isogen Inc
IPHS,416.4,"Innophos Holdings, Inc."
IOSP,139,Innospec Inc.
INOC,20.8,Innotrac Corporation
INVC,2.2,"Innovative Card Technologies, Inc."
ISSC,66.1,"Innovative Solutions and Support, Inc."
NPLA,2,"InPlay Technologies, Inc."
NSIT,314.5,"Insight Enterprises, Inc."
ISIG,15.1,"Insignia Systems, Inc."
INSU,550,"Insituform Technologies, Inc."
INSM,57.2,"Insmed, Inc."
ISPH,203.8,"Inspire Pharmaceuticals, Inc."
IIIN,197.7,"Insteel Industries, Inc."
PODD,214.3,Insulet Corporation
NSUR,19.1,"Insure.com, Inc."
INSW,11.4,InsWeb Corporation
IBNK,28.4,Integra Bank Corporation
IART,983.3,Integra LifeSciences Holdings Corporation
ISYS,211.5,"Integral Systems, Inc."
INMD,58.4,"IntegraMed America, Inc."
INBP,4.2,"Integrated BioPharma, Inc."
IDTI,948.3,"Integrated Device Technology, Inc."
IESC,128.1,"Integrated Electrical Services, Inc."
ISSI,41.3,"Integrated Silicon Solution, Inc."
INTC,81538.9,Intel Corporation
ITLN,78.7,Intellon Corporation
IPAR,235.3,"Inter Parfums, Inc."
IBKR,726.5,"Interactive Brokers Group, Inc."
ININ,109.3,"Interactive Intelligence, Inc."
IDCC,1188.4,"InterDigital, Inc."
IFSIA,261.6,"Interface, Inc."
INTG,28.2,Intergroup Corporation (The)
ITMN,416.1,"InterMune, Inc."
INAP,125.5,Internap Network Services Corporation
IAAC,76.9,International Assets Holding Corporation
IBOC,1497.1,International Bancshares Corporation
ISCA,786.8,International Speedway Corporation
INET,238.1,"Internet Brands, Inc."
ICGE,208.3,"Internet Capital Group, Inc."
IGLD,49.7,Internet Gold Golden Lines Ltd.
IIJI,242.8,"Internet Initiative Japan, Inc."
INPH,10.8,Interphase Corporation
INTX,90,"Intersections, Inc."
ISIL,1128.8,Intersil Corporation
IILG,303,"Interval Leisure Group, Inc."
IBCA,30.7,Intervest Bancshares Corp.
IWOV,580.8,"Interwoven, Inc."
INTT,2.5,inTest Corporation
IVAC,110.5,"Intevac, Inc."
ITRA,24.7,"Intraware, Inc."
IIN,19.2,IntriCon Corporation
INTU,7614.3,Intuit Inc.
ISRG,4967.1,"Intuitive Surgical, Inc."
VTIV,383.8,"inVentiv Health, Inc."
SNAK,32.9,"Inventure Group, Inc. (The)"
ISBC,1465.2,"Investors Bancorp, Inc."
IRET,629.7,Investors Real Estate Trust
IRETP,26.2,Investors Real Estate Trust
ITIC,85.6,Investors Title Company
INXI,37.6,INX Inc.
INXIW,0,INX Inc.
IPAS,76.1,iPass Inc.
IPCR,1397.1,"IPC Holdings, Limited"
IPCM,270.2,"IPC The Hospitalist Company, Inc."
IPCS,117.8,"iPCS, Inc."
IPGP,591.2,IPG Photonics Corporation
IRIX,7.5,IRIDEX Corporation
IRIS,257.7,"IRIS International, Inc."
IRBT,223.7,iRobot Corporation
IRSN,1.7,Irvine Sensors Corporation
FCHI,3.3,iShares FTSE China (HK Listed) Index Fund
IFSM,14.2,iShares FTSE Developed Small Cap ex-North America Index Fund
IFAS,10.7,iShares FTSE EPRA/NAREIT Asia Index Fund
IFEU,2.3,iShares FTSE EPRA/NAREIT Europe Index Fund
IFGL,104.9,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund
IFNA,2.5,iShares FTSE EPRA/NAREIT North America Index Fund
ACWX,36.9,iShares MSCI ACWI ex US Index Fund
ACWI,120,iShares MSCI ACWI Index Fund
AAXJ,3.4,iShares MSCI All Country Asia ex Japan Index Fund
IBB,1481.4,iShares NASDAQ Biotechnology Index Fund
ICLN,6.4,iShares S&P Global Clean Energy Index Fund
NUCL,3.1,iShares S&P Global Nuclear Index Fund
WOOD,9.7,iShares S&P Global Timber &Forestry Index Fund
ISLN,210,"Isilon Systems, Inc."
ISIS,1375.5,"Isis Pharmaceuticals, Inc."
ISLE,101.8,"Isle of Capri Casinos, Inc."
ISRL,84.9,"Isramco, Inc."
ISTA,23.8,"ISTA Pharmaceuticals, Inc."
ITRI,2197.4,"Itron, Inc."
ITRN,171.6,Ituran Location and Control Ltd.
IVAN,136.8,"Ivanhoe Energy, Inc."
IVVI,2.8,"Ivivi Technologies, Inc."
XXIA,367.4,Ixia
IXYS,256.9,IXYS Corporation
JJSF,657.2,J & J Snack Foods Corp.
JAX,16.1,J. Alexander's Corporation
MAYS,9.1,"J. W. Mays, Inc."
JBHT,3310.3,"J.B. Hunt Transport Services, Inc."
JCOM,879.5,j2 Global Communications Inc
JASO,674.5,"JA Solar Holdings, Co., Ltd."
JCDA,49.4,Jacada Ltd.
JKHY,1640.4,"Jack Henry & Associates, Inc."
JACK,1254,Jack In The Box Inc.
JXSB,19.3,Jacksonville Bancorp Inc.
JAXB,19.4,"Jacksonville Bancorp, Inc."
JACO,4.7,"Jaco Electronics, Inc."
JAKK,567.8,"JAKKS Pacific, Inc."
JMBA,23.5,"Jamba, Inc."
JMBAU,0.6,"Jamba, Inc."
JMBAW,0.2,"Jamba, Inc."
JRCC,420.1,James River Coal Company
JAZZ,55.5,"Jazz Pharmaceuticals, Inc."
JDAS,408,"JDA Software Group, Inc."
JDSU,766.6,JDS Uniphase Corporation
JFBI,52,"Jefferson Bancshares, Inc."
JFBC,40.6,Jeffersonville Bancorp
JBLU,1924.9,JetBlue Airways Corporation
JCTCF,12,Jewett-Cameron Trading Company
JST,118.9,Jinpan International Limited
JOEZ,21.5,Joe's Jeans Inc.
JBSS,43.2,"John B. Sanfilippo & Son, Inc."
JOUT,44.6,Johnson Outdoors Inc.
JSDA,8.4,Jones Soda Co.
JOSB,477.3,"Jos. A. Bank Clothiers, Inc."
JOYG,2338.1,Joy Global Inc.
JNPR,9244.4,"Juniper Networks, Inc."
JUPM,13.7,Jupitermedia Corporation
KFED,87.2,K-Fed Bancorp
KSWS,305.4,K-Swiss Inc.
KTII,221.7,"K-Tron International, Inc."
KALU,451.4,Kaiser Aluminum Corporation
KAMN,461.6,Kaman Corporation
KNDI,15.6,"Kandi Technolgies, Corp."
KCLI,497.4,Kansas City Life Insurance Company
KPPC,67.5,KapStone Paper and Packaging Corporation
KPPCW,2,KapStone Paper and Packaging Corporation
KRNY,898.3,Kearny Financial
KELYA,407.3,"Kelly Services, Inc."
KELYB,45.3,"Kelly Services, Inc."
KNDL,381.6,Kendle International Inc.
KNXA,180,Kenexa Corporation
KNSY,225.5,Kensey Nash Corporation
KENT,4.1,"Kent Financial Services, Inc."
KFFB,73.5,Kentucky First Federal Bancorp
KERX,10,"Keryx Biopharmaceuticals, Inc."
KEQU,23,Kewaunee Scientific Corporation
KTEC,99.3,"Key Technology, Inc."
KTCC,9.8,Key Tronic Corporation
KEYN,109.4,"Keynote Systems, Inc."
KFRC,297.4,"Kforce, Inc."
KBALB,218,"Kimball International, Inc."
KIRK,52,"Kirkland's, Inc."
KLAC,3679.4,KLA-Tencor Corporation
KMGB,55.1,"KMG Chemicals, Inc."
NITE,1446.6,"Knight Capital Group, Inc."
VLCCF,250.5,"Knightsbridge Tankers, Limited"
KNOL,183.9,"Knology, Inc."
KNOT,268.7,"Knot, Inc. (The)"
KCAP,77.6,Kohlberg Capital Corporation
KONA,14.3,"Kona Grill, Inc."
KONG,119.2,KongZhong Corporation
KOPN,138.3,Kopin Corporation
KOSS,34.4,Koss Corporation
KTOS,147.4,"Kratos Defense & Security Solutions, Inc."
KRSL,8.7,Kreisler Manufacturing Corporation
KSW,18.7,KSW Inc
KLIC,103.5,"Kulicke and Soffa Industries, Inc."
KVHI,73.2,"KVH Industries, Inc."
FSTR,320.7,L.B. Foster Company
LJPC,32.1,La Jolla Pharmaceutical Company
DDSS,103.4,Labopharm Inc.
BOOT,77.9,"LaCrosse Footwear, Inc."
LDSH,220.2,"Ladish Co., Inc."
LSBK,44,"Lake Shore Bancorp, Inc."
LBAI,266.2,"Lakeland Bancorp, Inc."
LKFN,293.2,Lakeland Financial Corporation
LAKE,45.6,"Lakeland Industries, Inc."
LACO,104.8,"Lakes Entertainment, Inc."
LRCX,2658.9,Lam Research Corporation
LAMR,958.8,Lamar Advertising Company
LANC,958.9,Lancaster Colony Corporation
LNCE,722.9,"Lance, Inc."
LNDC,172.2,Landec Corporation
LARK,48.7,Landmark Bancorp Inc.
LSTR,2014.1,"Landstar System, Inc."
GAIT,8,Langer Inc.
LTRX,33.9,"Lantronix, Inc."
LPSB,25.1,"LaPorte Bancorp, Inc."
LCRD,44,LaserCard Corporation
LSCC,174.3,Lattice Semiconductor Corporation
LAWS,194.7,"Lawson Products, Inc."
LWSN,771.9,"Lawson Software, Inc."
LAYN,465.8,Layne Christensen Company
LCAV,76.2,LCA-Vision Inc.
LBIX,2.8,Leading Brands Inc
LDIS,9.7,"Leadis Technology, Inc."
LEAP,1866.8,"Leap Wireless International, Inc."
LTRE,141.1,"Learning Tree International, Inc."
XPRT,171.5,LECG Corporation
LCRY,37.4,LeCroy Corporation
LEGC,93.8,"Legacy Bancorp, Inc."
LGCY,289.3,Legacy Reserves LP
LMAT,36.1,"LeMaitre Vascular, Inc."
LVLT,1127.7,"Level 3 Communications, Inc."
LXRX,191.5,"Lexicon Pharmaceuticals, Inc."
LHCG,655.6,LHC Group
LBCP,29.4,"Liberty Bancorp, Inc."
LBTYA,2302.6,"Liberty Global, Inc."
LBTYB,114.8,"Liberty Global, Inc."
LBTYK,2141.2,"Liberty Global, Inc."
LCAPA,431.5,Liberty Media Corporation
LCAPB,28,Liberty Media Corporation
LINTA,1760.9,Liberty Media Corporation
LINTB,88,Liberty Media Corporation
LMDIA,8622.2,Liberty Media Corporation
LMDIB,408.5,Liberty Media Corporation
LPHI,518.7,Life Partners Holdings Inc
LIFE,4041.3,Life Technologies Corporation
LPNT,1220.3,"LifePoint Hospitals, Inc."
LCUT,42.4,"Lifetime Brands, Inc."
LWAY,150.2,"Lifeway Foods, Inc."
LGND,260.1,Ligand Pharmaceuticals Incorporated
LPTH,4.2,"LightPath Technologies, Inc."
LIHR,4798.7,"Lihir Gold, Limited"
LIMC,40,Limco -Piedmont Inc.
LIME,40.5,lime energy co.
LLNW,203.6,"Limelight Networks, Inc."
LNCR,2003,Lincare Holdings Inc.
LINC,337.3,Lincoln Educational Services Corporation
LECO,2180.8,"Lincoln Electric Holdings, Inc."
LLTC,4904.6,Linear Technology Corporation
LTON,50.5,Linktone Ltd.
LINE,1723.9,"Linn Energy, LLC"
LIOX,71.5,"Lionbridge Technologies, Inc."
LQDT,233.4,"Liquidity Services, Inc."
LFUS,360.4,"Littelfuse, Inc."
LIVE,9.8,"LiveDeal, Inc."
LPSN,86.3,"LivePerson, Inc."
LVWR,4.4,"LiveWire Mobile, Inc"
JADE,15,"LJ International, Inc."
LKQX,1630,LKQ Corporation
ERIC,25354,LM Ericsson Telephone Company
LMIA,131.4,"LMI Aerospace, Inc."
LMLP,20.3,"LML Payment Systems, Inc."
LNBB,38.3,"LNB Bancorp, Inc."
LOCM,22.5,Local.com Corporation
LNET,15.9,LodgeNet Interactive Corporation
LOGC,4.7,Logic Devices Incorporated
LGVN,7.3,"LogicVision, Inc."
LGTY,58.9,"Logility, Inc."
LOGI,2780.2,Logitech International S.A.
LOJN,71.5,LoJack Corporation
LOOK,27.6,"LookSmart, Ltd."
LOOP,233.7,"LoopNet, Inc."
LORL,294.8,"Loral Space and Communications, Inc."
LTEC,3.9,LOUD Technologies Inc.
LABC,77.2,"Louisiana Bancorp, Inc."
LSBX,32.6,LSB Corporation
LSBI,15.4,LSB Financial Corp.
LYTS,148.2,LSI Industries Inc.
LTXC,34.1,LTX-Credence Corporation
LUFK,512.5,"Lufkin Industries, Inc."
LULU,554.1,lululemon athletica inc.
LMNX,885.7,Luminex Corporation
LUNA,21.4,Luna Innovations Incorporated
MBTF,49.1,M B T Financial Corp
MCBC,59.1,Macatawa Bank Corporation
MACC,1.3,MACC Private Equities Inc.
MACE,13.2,"Mace Security International, Inc."
MFNC,15,Mackinac Financial Corporation
MVSN,1303,Macrovision Solutions Corporation
MAGS,60.6,Magal Security Systems Ltd.
MGLN,1584.1,"Magellan Health Services, Inc."
MPET,27,Magellan Petroleum Corporation
MGIC,41,Magic Software Enterprises Ltd.
LAVA,46.3,"Magma Design Automation, Inc."
MECA,2,Magna Entertainment Corporation
MGYR,34.2,"Magyar Bancorp, Inc."
MHLD,186.4,Maiden Hldgs Ltd
MAIN,90.3,Main Street Capital Corporation
MSFG,312.1,"MainSource Financial Group, Inc."
COOL,18.4,Majesco Entertainment Company
MMUS,11.6,"MakeMusic, Inc."
MKTAY,3194.1,Makita Corp.
MAKO,166.7,MAKO Surgical Corp.
MLVF,56.6,"Malvern Federal Bancorp, Inc."
TMNG,13.9,"Management Network Group, Inc. (The)"
MANH,380,"Manhattan Associates, Inc."
LOAN,2.3,"Manhattan Bridge Capital, Inc"
MNTX,10.8,"Manitex International, Inc."
MTEX,64.8,"Mannatech, Incorporated"
MNKD,348.9,MannKind Corporation
MANT,1162.4,ManTech International Corporation
MAPP,142.6,"MAP Pharmaceuticals, Inc."
MCHX,160.4,"Marchex, Inc."
MARPS,41,Marine Petroleum Trust
LEDR,41.6,"Market Leader, Inc"
MKTX,253.5,"MarketAxess Holdings, Inc."
MRLN,31.9,Marlin Business Services Corp.
MSHL,51.4,"Marshall Edwards, Inc."
MATK,1003.8,Martek Biosciences Corporation
MRTN,413.9,"Marten Transport, Ltd."
MMLP,188.7,Martin Midstream Partners L.P.
MRVL,4074.9,"Marvell Technology Group, Ltd."
MASI,1700.7,Masimo Corporation
MTRX,200,Matrix Service Company
MTXX,157.4,Matrixx Initiatives Inc.
MATW,1121.2,Matthews International Corporation
MTSN,69.8,"Mattson Technology, Inc."
MXGL,991,Max Capital Group Ltd.
MXIM,3609.9,"Maxim Integrated Products, Inc."
MXWL,110.7,"Maxwell Technologies, Inc."
MAXY,331.6,"Maxygen, Inc."
MFLR,11.3,"Mayflower Bancorp, Inc."
MBFI,974.6,MB Financial Inc.
MSSR,59.2,"McCormick & Schmick's Seafood Restaurants, Inc."
MCGC,54,MCG Capital Corporation
MGRC,505.5,McGrath RentCorp
MDCA,83,MDC Partners Inc.
MDII,5.3,"MDI, Inc."
MRNA,10.6,"MDRNA, Inc."
MEAD,2.2,Meade Instruments Corp.
MVCO,41.1,Meadow Valley Corporation
MEAS,100.6,"Measurement Specialties, Inc."
MKTY,5.5,Mechanical Technology Incorporated
TAXI,133.9,Medallion Financial Corp.
MEDX,716.1,"Medarex, Inc."
MDAS,786.8,"MedAssets, Inc."
MDTH,204.6,MedCath Corporation
MSII,4.8,Media Sciences International Inc.
MCCC,291.4,Mediacom Communications Corporation
MDLK,0.4,Medialink Worldwide Incorporated
MDCI,160.3,Medical Action Industries Inc.
MDNU,17.3,"Medical Nutrition USA, Inc."
MDCO,770.1,Medicines Company (The)
MNOV,19.1,"MediciNova, Inc."
MDTL,20,Medis Technologies Ltd.
MDVN,438.3,"Medivation, Inc."
MEDW,36.8,"MEDIWARE Information Systems, Inc."
MEDQ,77,"MedQuist, Inc."
MTOX,69.5,"Medtox Scientific, Inc."
MPEL,1395.8,Melco Crown Entertainment Limited
MLNX,248.9,"Mellanox Technologies, Ltd."
MEMY,49.8,Memory Pharmaceuticals Corp.
MEMS,39.3,"MEMSIC, Inc."
MENT,477.5,Mentor Graphics Corporation
MTSL,6.2,MER Telemanagement Solutions Ltd.
MELI,726.9,"MercadoLibre, Inc."
MBWM,36.7,Mercantile Bank Corporation
MIGP,81.6,"Mercer Insurance Group, Inc."
MERC,69.9,Mercer International Inc.
MBVT,113.7,"Merchants Bancshares, Inc."
MRCY,143.1,Mercury Computer Systems
MRGE,71.4,Merge Healthcare Incorporated.
VIVO,1026.8,Meridian Bioscience Inc.
EBSB,212.8,"Meridian Interstate Bancorp, Inc."
MMSI,503,"Merit Medical Systems, Inc."
MERX,5.9,Merix Corporation
DOWT,25.4,"Merrill Lynch & Co., Inc."
DWMT,14,"Merrill Lynch & Co., Inc."
LERA,31.6,"Merrill Lynch & Co., Inc."
LNDU,49.8,"Merrill Lynch & Co., Inc."
MNNY,13.2,"Merrill Lynch & Co., Inc."
MSPX,18.4,"Merrill Lynch & Co., Inc."
MTDB,74.3,"Merrill Lynch & Co., Inc."
MTNK,40.4,"Merrill Lynch & Co., Inc."
MTSM,29.1,"Merrill Lynch & Co., Inc."
MTTT,16.2,"Merrill Lynch & Co., Inc."
MTTX,15.5,"Merrill Lynch & Co., Inc."
PDNT,35.9,"Merrill Lynch & Co., Inc."
PGEB,16.5,"Merrill Lynch & Co., Inc."
SRDD,6.5,"Merrill Lynch & Co., Inc."
SRIB,8.5,"Merrill Lynch & Co., Inc."
SRRR,22.2,"Merrill Lynch & Co., Inc."
MERR,7.7,"Merriman Curhan Ford Group, Inc"
MMPI,109.2,"Meruelo Maddux Properties, Inc."
MESA,6.9,"Mesa Air Group, Inc."
MLAB,55.7,"Mesa Laboratories, Inc."
CASH,23.4,"Meta Financial Group, Inc."
MBRX,11.2,"Metabasis Therapeutics, Inc"
MBLX,292,"Metabolix, Inc."
MTLK,2.2,"Metalink, Ltd."
MEOH,1034.4,Methanex Corporation
MCBI,81.1,"MetroCorp Bancshares, Inc."
CASA,6.7,"Mexican Restaurants, Inc."
MFRI,29.4,"MFRI, Inc."
MGEE,737,MGE Energy Inc.
MGPI,11.1,"MGP Ingredients, Inc."
MDH,8.8,MHI Hospitality Corporation
MCRL,502.2,"Micrel, Incorporated"
MCHP,3552.3,Microchip Technology Incorporated
MFI,28.3,MicroFinancial Incorporated
MITI,221,"Micromet, Inc."
NOIZ,18.1,"Micronetics, Inc."
MCRS,1311.8,"MICROS Systems, Inc."
MSCC,1024.6,Microsemi Corporation
MSFT,172929.9,Microsoft Corporation
MSTR,338.6,MicroStrategy Incorporated
TUNE,108,"Microtune, Inc."
MVIS,114.4,"Microvision, Inc."
MVISW,3.2,"Microvision, Inc."
MEND,182.6,Micrus Endovascular Corporation
MPB,73,Mid Penn Bancorp
MBRK,129.6,"MiddleBrook Pharmaceuticals, Inc."
MBRG,66.1,Middleburg Financial Corporation
MIDD,463.4,Middleby Corporation (The)
MSEX,230.7,Middlesex Water Company
MBHI,39,"Midwest Banc Holdings, Inc."
MBHIP,22,"Midwest Banc Holdings, Inc."
MOFG,85.6,"MidWestOne Financial Group, Inc."
SMCG,9.9,Millenium India Acquisition Company Inc.
SMCGU,0.3,Millenium India Acquisition Company Inc.
SMCGW,0.4,Millenium India Acquisition Company Inc.
MICC,4863.5,Millicom International Cellular S.A.
MNDO,18.1,MIND C.T.I. Ltd.
MSPD,20.3,"Mindspeed Technologies, Inc."
MIPS,49.6,"MIPS Technologies, Inc."
MSON,5.5,"MISONIX, Inc."
MSW,151.1,"Mission West Properties, Inc."
MIND,38.9,"Mitcham Industries, Inc."
MITSY,18666.2,"Mitsui & Company, Ltd."
MIVA,6.3,"MIVA, Inc."
MKSI,726.8,"MKS Instruments, Inc."
CMKG,11.8,"mktg, Inc"
MMCE,12.4,"MMC Energy, Inc."
MINI,502.8,"Mobile Mini, Inc."
MOCO,49.4,"MOCON, Inc."
MPAC,6.6,MOD-PAC CORP.
MLNK,133.4,"ModusLink Global Solutions, Inc"
MIPI,107.4,"Molecular Insight Pharmaceuticals, Inc."
MOLX,1413.5,Molex Incorporated
MOLXA,1015.6,Molex Incorporated
MNTA,428.3,"Momenta Pharmaceuticals, Inc."
MCRI,187.8,"Monarch Casino & Resort, Inc."
MCBF,7.2,"Monarch Community Bancorp, Inc."
MNRK,38.4,"Monarch Financial Holdings, Inc."
MNRTA,172.1,Monmouth Real Estate Investment Corporation
MNRTP,19.8,Monmouth Real Estate Investment Corporation
MGRM,58.5,"Monogram Biosciences, Inc."
MPWR,425.4,"Monolithic Power Systems, Inc."
TYPE,200.1,Monotype Imaging Holdings Inc.
MNRO,473,"Monro Muffler Brake, Inc."
MROE,49.9,Monroe Bancorp
PSTA,17.8,"Monterey Gourmet Foods, Inc."
ESTX,8.6,Morgan Stanley
MNDX,175.5,Morgan Stanley
MSNQ,10,Morgan Stanley
NBXH,8,Morgan Stanley
MHGC,137,Morgans Hotel Group Co.
MORN,1660.5,"Morningstar, Inc."
MOSY,66.7,"MoSys, Inc."
MPAA,46.7,"Motorcar Parts of America, Inc."
MOVE,244.9,"Move, Inc."
UNCL,1.3,"MRU Holdings, Inc."
MRVC,121.2,"MRV Communications, Inc."
MSBF,55.4,MSB Financial Corp.
MSCS,302.5,MSC.Software Corporation
MTMC,0.3,"MTM Technologies, Inc."
MNTG,46.2,"MTR Gaming Group, Inc."
MTSI,25.5,"MTS Medication Technologies, Inc."
MTSC,450.4,MTS Systems Corporation
LABL,195.3,Multi-Color Corporation
MFLX,293.6,"Multi-Fineline Electronix, Inc."
MBND,11.5,Multiband Corporation
MGAM,63.4,"Multimedia Games, Inc."
MFSF,47.1,MutualFirst Financial Inc.
MWIV,326.6,"MWI Veterinary Supply, Inc."
MYL,3013.5,Mylan Inc.
MYLNG,447,Mylan Inc.
MYLNP,1409.7,Mylan Inc.
MYRG,197.1,"MYR Group, Inc."
MYGN,3081.1,"Myriad Genetics, Inc."
NABI,174,Nabi Biopharmaceuticals
NGEN,11.5,"Nanogen, Inc."
NANO,20.9,Nanometrics Incorporated
NANX,22.2,Nanophase Technologies Corporation
NSPH,105.8,"Nanosphere, Inc."
NSSC,24.4,"Napco Security Systems, Inc."
NARA,257.6,"Nara Bancorp, Inc."
NASB,212.4,NASB Financial Inc.
NDAQ,4946.9,"NASDAQ OMX Group, Inc. (The)"
QQQX,169.9,NASDAQ Premium Income and Growth Fund Inc.
NAFC,574.5,Nash-Finch Company
NSHA,30.6,Nashua Corporation
NATH,73,"Nathan's Famous, Inc."
NKSH,134.7,"National Bankshares, Inc."
FIZZ,414,National Beverage Corp.
NCMI,426.6,"National CineMedia, Inc."
NCOC,43.4,National Coal Corp.
NADX,25.7,National Dentex Corporation
NATI,1929.1,National Instruments Corporation
NATL,346.6,National Interstate Corporation
NPBC,1161.8,"National Penn Bancshares, Inc."
NPBCO,48.7,"National Penn Bancshares, Inc."
NRCI,193.9,National Research Corporation
NSEC,14.7,"National Security Group, Inc."
NTSC,34,"National Technical Systems, Inc."
NWLI,579.6,National Western Life Insurance Company
NAII,43.1,"Natural Alternatives International, Inc."
BHIP,3.1,Natural Health Trends Corporation
NRVN,0.8,"Nature Vision, Inc."
BABY,362.3,Natus Medical Incorporated
NVSL,35.7,Naugatuck Valley Financial Corporation
NAVR,14.5,Navarre Corporation
NAVG,921.3,"Navigators Group, Inc. (The)"
NAVI,14.2,"NaviSite, Inc."
